HospCode,Code,Description,Code_Type,Gross Charge,Discounted Cash Price,Minimum Negotiated Charge,Maximum Negotiated Charge,1199-Commercial,Aetna-Commercial,Aetna-Medicare Advantage,Cigna-Commercial,EMBLEMHEALTH/GHI-Commercial,EMBLEMHEALTH/HIP-CHP,EMBLEMHEALTH/HIP-Commercial,EMBLEMHEALTH/HIP-Medicaid,EMBLEMHEALTH/HIP-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-HMO/POS,EMPIRE HEALTHCHOICE ASSURANCE-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-PPO,FIDELIS CARE NEW YORK-Medicaid,FIDELIS CARE NEW YORK-Medicare Advantage,HEALTHFIRST-Medicaid,HEALTHFIRST-Medicare Advantage,HEALTHPLUS-CHP,HEALTHPLUS-Essential,HEALTHPLUS-Medicaid,HEALTHPLUS-Medicare Advantage,MEDICAID-Traditional Medicaid,MEDICARE-Traditional Medicare,OPTUM VA CCN-Commercial,OXFORD HEALTH INSURANCE-Commercial,TRICARE-Commercial,United Healthcare-Commercial,United Healthcare-Medicaid,United Healthcare-Medicare Advantage
3934,40818,Removal of mouth tissue for grafting,CPT/HCPCS,54286.23,54286.23,1171.78,1171.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41008,"Drainage of abscess, cyst, or blood accumulation under the jaw bone",CPT/HCPCS,5559.98,5559.98,1372,1949,NA,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1444.99,NA
3934,41010,Incision of tissue connecting tongue and floor of mouth,CPT/HCPCS,3558.95,3558.95,1392.04,4356,4287,2272,NA,NA,NA,NA,1444.99,1392.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356,1444.99,NA
3934,41016,"Drainage of abscess, cyst, or blood accumulation under the tongue or lower lip",CPT/HCPCS,31235.2,31235.2,2547.06,2547.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2547.06,NA,NA,NA,NA,NA,NA,NA
3934,41017,"Drainage of abscess, cyst, or blood accumulation under the tongue or jaw bone",CPT/HCPCS,13049.58,13049.58,1580.7,1580.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41105,Biopsy of tongue,CPT/HCPCS,7961,7961,7961,7961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7961,NA,NA,NA,NA,NA,NA
3934,41108,Biopsy of floor of mouth,CPT/HCPCS,30252.25,30252.25,1943.39,1943.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943.39,NA,NA,NA,NA,NA,NA,NA
3934,41112,Removal of growth of tongue,CPT/HCPCS,6659.18,6659.18,2178,5731.46,NA,NA,NA,NA,NA,NA,5731.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,NA,2178,NA,NA
3934,41113,Removal of growth of tongue,CPT/HCPCS,8388,8388,4299.69,4299.69,NA,NA,NA,NA,NA,NA,4299.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41115,Removal of tissue connecting tongue and floor of mouth,CPT/HCPCS,4965.23,4965.23,5770.28,8467.79,4544,2272,NA,5770.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41120,Partial removal of tongue,CPT/HCPCS,16031.72,16031.72,3950.21,33175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.21,NA,NA,NA,NA,NA,NA,NA,NA,16084.43,NA,NA,NA,NA,2650.21,NA
3934,41250,Repair of (2.5 centimeter or less) laceration to floor of mouth and/or tongue,CPT/HCPCS,875.33,875.33,895,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,NA,NA,NA,NA,NA
3934,41599,Tongue or floor of mouth procedure,CPT/HCPCS,28026.45,28026.45,4544,4544,NA,4544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41800,"Drainage of abscess, cyst, or blood accumulation of dental bone",CPT/HCPCS,914.96,914.96,50,4578.15,1949,1949,NA,494.67,NA,NA,2745.86,157.08,NA,100,NA,1024,193.71,NA,185.21,NA,NA,NA,377.25,NA,170.15,926.5,NA,2484,NA,958,299.58,NA
3934,41806,Removal of foreign body in dental bone,CPT/HCPCS,24277.44,24277.44,3654.01,3677.86,NA,NA,NA,NA,NA,NA,3669.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41825,Removal of growth of dental bone,CPT/HCPCS,9613.75,9613.75,13035.5,13035.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13035.5,NA,NA,NA,NA,NA,NA
3934,41826,Removal of growth of dental bone with repair,CPT/HCPCS,7804.96,7804.96,4099.79,8265.2,NA,4287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.77,NA,4099.79,NA,NA,NA,NA,NA,NA,NA,NA,4356,NA,4356,590.77,NA
3934,41827,Removal of growth of dental bone with repair,CPT/HCPCS,18483.06,18483.06,5731.46,5731.46,NA,NA,NA,NA,NA,NA,5731.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41874,Reshaping of tooth bone,CPT/HCPCS,2865.7,2865.7,214.09,214.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,41899,Relocation of mouth tissue to gum surface,CPT/HCPCS,4468.8,4468.8,1372,4528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429.33,NA,NA,NA,NA,1372,NA
3934,42180,Repair of (up to 2 centimeters) laceration at roof of mouth,CPT/HCPCS,11575.12,11575.12,4708.47,4708.47,NA,NA,NA,4708.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42210,Repair of defect of roof of mouth,CPT/HCPCS,27164.78,27164.78,3764.71,3764.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3764.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42215,Repair of defect of roof of mouth,CPT/HCPCS,10956.88,10956.88,3392.79,3392.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42281,Insertion of roof of mouth prosthesis,CPT/HCPCS,10176.98,10176.98,3875.8,3875.8,NA,3875.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42310,Drainage of lower jaw abscess,CPT/HCPCS,2354.5,2354.5,1397.82,1397.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397.82,NA
3934,42330,Removal of salivary gland stone,CPT/HCPCS,7719.5,7719.5,1903.9,3996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,NA,NA
3934,42400,Needle biopsy of salivary gland,CPT/HCPCS,2887,2887,2996,4802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3569,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,NA,NA,NA,NA,NA,NA
3934,42405,Biopsy of salivary gland,CPT/HCPCS,9565.5,9565.5,2445.52,2445.52,NA,NA,NA,NA,NA,NA,2445.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42408,Removal of salivary cyst under tongue,CPT/HCPCS,9969,9969,1903.9,8413.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8413.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42410,"Removal of salivary gland growth or salivary gland, lateral lobe",CPT/HCPCS,10667.25,10667.25,7743,7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42415,Partial removal of salivary gland growth with release of facial nerve,CPT/HCPCS,22433.2,22433.2,6044.71,17404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13802.5,NA,NA,NA,5876.42,3764.71,NA
3934,42420,Removal of total salivary gland growth or salivary gland with release of facial nerve,CPT/HCPCS,25950.4,25950.4,6965.46,21949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3855.99,21949,NA,NA,NA,NA,3835.46,NA
3934,42440,Removal of salivary gland under floor of mouth,CPT/HCPCS,18882.78,18882.78,1994.93,1994.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994.93,NA,NA
3934,42505,Plastic repair of salivary duct,CPT/HCPCS,12837.07,12837.07,9202.28,16471.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12837.07,NA,NA,NA,NA,NA,NA
3934,42650,Insertion of probe for salivary gland duct dilation,CPT/HCPCS,7840.67,7840.67,5041,5041,NA,NA,NA,NA,NA,NA,NA,NA,NA,5041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42699,Salivary gland or duct procedure,CPT/HCPCS,9664.82,9664.82,2614.99,14043.33,NA,9447,NA,NA,NA,NA,NA,NA,NA,NA,NA,7899,NA,NA,NA,NA,NA,NA,NA,NA,NA,8782.9,NA,NA,NA,1998,1444.99,NA
3934,42700,Drainage of tonsil abscess,CPT/HCPCS,1127.04,1127.04,31,1949,1949,NA,NA,817.04,NA,NA,NA,NA,NA,NA,NA,NA,221.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,144.25,NA
3934,42800,Biopsy of back of throat,CPT/HCPCS,9555.74,9555.74,4356,4356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356,NA,NA,NA,NA
3934,42808,Removal or destruction of throat growth,CPT/HCPCS,22006.49,22006.49,18305.62,18305.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18305.62,NA,NA,NA,NA,NA,NA
3934,42809,Removal of foreign body from throat,CPT/HCPCS,313.4,313.4,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42810,Removal of congenital skin and tissue cyst,CPT/HCPCS,5100.25,5100.25,3303.01,7217.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6564.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.21,NA
3934,42815,Removal of congenital cyst or abnormal drainage tract into mouth,CPT/HCPCS,6480.5,6480.5,8139,8139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42820,Removal of tonsils and adenoid glands patient younger than age 12,CPT/HCPCS,8371.33,8371.33,1954.91,12422.18,4570,7860,NA,5558.47,NA,NA,2520.34,1661.3,NA,NA,NA,8216.25,1724.49,NA,NA,NA,NA,NA,NA,NA,1724.49,NA,NA,3267,NA,1724.49,1724.49,NA
3934,42821,Removal of tonsils and adenoid glands patient age 12 or over,CPT/HCPCS,9390.32,9390.32,1724.49,7720.96,NA,7631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1724.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3996,NA,NA,1724.49,NA
3934,42825,Removal of tonsils patient younger than age 12,CPT/HCPCS,7175.24,7175.24,838.99,7989.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838.99,NA
3934,42826,Removal of tonsils patient age 12 or over,CPT/HCPCS,9056.36,9056.36,1655.29,6992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6992,1655.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4176,1655.29,NA
3934,42830,Removal of adenoids patient younger than age 12,CPT/HCPCS,6098.69,6098.69,1655.29,4544,4544,4332.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.29,NA
3934,42831,Removal of adenoids patient age 12 or over,CPT/HCPCS,5430.63,5430.63,769.79,7395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7395,769.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1655.29,NA
3934,42870,Removal or destruction of growth of tongue lymph node,CPT/HCPCS,8414.3,8414.3,1757.65,7015.86,NA,NA,NA,4031.34,NA,NA,NA,NA,NA,NA,NA,6028,1064.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,42960,Control of bleeding of throat,CPT/HCPCS,3526.75,3526.75,747,3362,3024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,NA,NA,NA,NA,NA,NA
3934,42962,Control of bleeding of throat,CPT/HCPCS,11828.12,11828.12,3370.39,8473.14,NA,4544,NA,NA,NA,NA,NA,NA,NA,NA,NA,5461,NA,NA,3353.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4356,2041.54,NA
3934,42999,"Throat, adenoids, or tonsils procedure",CPT/HCPCS,1163.5,1163.5,247.77,247.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,43191,Diagnostic examination of esophagus using an endoscope,CPT/HCPCS,5954.79,5954.79,473.64,1886.79,NA,NA,NA,NA,NA,NA,NA,473.64,NA,NA,NA,NA,1099.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1886.79,NA,NA
3934,43194,Removal of foreign bodies of esophagus using an endoscope,CPT/HCPCS,8667.11,8667.11,1249.01,3946.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805,1390.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.99,NA
3934,43195,Balloon dilation of esophagus using an endoscope,CPT/HCPCS,5810.11,5810.11,3633.39,3735.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3684.36,NA,NA
3934,43196,Insertion of wire and dilation of esophagus using an endoscope,CPT/HCPCS,12998,12998,12998,12998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12998,NA,NA,NA,NA,NA,NA
3934,43200,Diagnostic examination of esophagus using an endoscope,CPT/HCPCS,12575.23,12575.23,1331.36,1331.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,43215,Removal of foreign bodies in esophagus using an endoscope,CPT/HCPCS,7413.67,7413.67,975.42,975.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,43220,Balloon dilation of esophagus using an endoscope,CPT/HCPCS,5495.33,5495.33,3502.8,6594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6589,NA,NA,NA,NA,NA,NA
3934,43233,"Balloon dilation of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,11456,11456,5000,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA
3934,43235,"Diagnostic examination of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,4337.57,4337.57,253.86,12422.18,2395.75,4544,952.14,3037.46,NA,NA,2431.59,939.68,971.18,12340.16,829.49,2823,963.85,NA,NA,NA,NA,NA,NA,NA,975.42,4512.3,NA,3721.5,NA,3176.77,1397.22,793.45
3934,43236,"Injections of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,4875.24,4875.24,430.8,11228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3892,611.71,NA,NA,NA,NA,NA,NA,NA,NA,5397.27,NA,NA,NA,NA,975.42,NA
3934,43237,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,5698.06,5698.06,1193.82,7808,NA,NA,NA,NA,NA,NA,2338.41,NA,NA,NA,NA,4225.53,975.42,NA,NA,NA,NA,NA,NA,NA,NA,4580.65,NA,NA,NA,NA,975.42,1781.33
3934,43238,Ultrasound guided needle aspiration or biopsies of esophagus using an endoscope,CPT/HCPCS,7874.82,7874.82,976.36,9696,NA,4544,NA,NA,NA,NA,1893.94,NA,NA,NA,1970.27,4979.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,7667.06,NA,NA,NA,NA,975.42,NA
3934,43239,"Biopsy of the esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,5461.32,5461.32,163.85,12422.18,4544,4544,952.14,3858.7,2929.31,2026.33,1824.24,978.68,700.7,2560.72,NA,4639.05,1253.54,476.07,1376.93,NA,NA,NA,966.28,NA,1040.07,5172.73,NA,4041.6,NA,3066.61,1486.99,3617.98
3934,43240,"Drainage of cyst of the esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,13349.88,13349.88,2432.51,15062.67,2143.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12272.34,NA,NA,NA,NA,NA,NA
3934,43242,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,8451.54,8451.54,455.6,22311.33,4544,4287,1886.79,4642,NA,NA,2431.59,939.68,1924.53,NA,NA,6027.5,1307.04,NA,NA,NA,NA,NA,NA,NA,975.42,8157.23,NA,3996,NA,3996,975.42,1886.79
3934,43244,Tying of dilated veins of stomach and/or esophagus using an endoscope,CPT/HCPCS,5835.67,5835.67,1509.13,18433.67,NA,5666.78,NA,5089.02,NA,NA,1044.09,NA,NA,NA,1902.8,3327.13,898.13,NA,NA,NA,NA,NA,NA,NA,NA,6260.09,NA,NA,NA,975.42,975.42,6133.67
3934,43245,Dilation of stomach outlet using an endoscope,CPT/HCPCS,6079.73,6079.73,2003.42,7528.67,NA,NA,NA,NA,NA,NA,2431.59,NA,NA,NA,NA,NA,975.42,NA,NA,NA,NA,NA,NA,NA,975.42,5190.78,NA,NA,NA,NA,975.42,NA
3934,43246,Insertion of stomach tube using an endoscope,CPT/HCPCS,7567.78,7567.78,1726.82,15365,6915,1886.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.42,NA,NA,NA,NA,NA,NA,NA,975.42,7233.21,NA,NA,NA,6536.02,1810.43,NA
3934,43247,"Removal of foreign bodies of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,5983.48,5983.48,634.85,14672,3990,4544,476.07,2989.13,NA,NA,1106.65,991.89,NA,3592,NA,2876.71,975.42,NA,NA,NA,898.13,NA,NA,NA,975.42,6306.66,NA,2178,NA,2178,898.13,966.88
3934,43248,Insertion of guide wire with dilation of esophagus using an endoscope,CPT/HCPCS,5567.59,5567.59,1502.53,15854,NA,914.53,NA,NA,NA,NA,1799.03,NA,NA,NA,NA,3834.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,5820.39,NA,NA,NA,NA,975.42,952.14
3934,43249,Balloon dilation of esophagus using an endoscope,CPT/HCPCS,5073.74,5073.74,515.67,14584,NA,4544,1886.79,4260.28,NA,NA,939.68,NA,NA,NA,NA,6286.5,975.42,NA,NA,NA,NA,NA,NA,NA,429.87,5689.87,NA,NA,NA,NA,956.1,1970.27
3934,43251,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,5713.27,5713.27,1565,15586,3693,4199.5,NA,4169.6,NA,NA,1793.46,NA,NA,NA,NA,5341,1044.62,NA,NA,NA,NA,NA,NA,NA,NA,5886.23,NA,NA,NA,2178,NA,NA
3934,43253,"Injection of diagnostic or therapeutic substances or markers in esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,7166.43,7166.43,1589.68,8518,NA,1902.8,NA,NA,NA,NA,NA,939.68,NA,NA,NA,2730.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7472,NA,NA,NA,NA,NA,NA
3934,43254,"Removal of tissue lining of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,12605.57,12605.57,1307.01,60760,4287,2943.67,1886.79,2321,NA,NA,NA,NA,NA,NA,NA,5461,NA,NA,NA,NA,NA,NA,NA,NA,NA,18897.75,NA,NA,NA,1998,1099.01,NA
3934,43255,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,7335.74,7335.74,2514.5,9868,NA,5034,NA,NA,NA,NA,NA,NA,NA,NA,NA,5340,NA,NA,NA,NA,NA,NA,NA,NA,NA,6774.75,NA,NA,NA,NA,NA,NA
3934,43259,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope",CPT/HCPCS,6066.88,6066.88,510.4,39104,4362,4544,1886.79,4721.35,5858.63,NA,2431.59,939.68,1924.53,5448.67,1902.8,4892.79,975.42,NA,NA,NA,NA,NA,NA,NA,975.42,6768.55,NA,4236,NA,4356,975.42,1886.79
3934,43260,"Diagnostic examination of gallbladder and pancreatic, liver, and bile ducts using an endoscope",CPT/HCPCS,12040.32,12040.32,2602.46,29734,NA,NA,NA,NA,NA,NA,1610.84,NA,NA,NA,NA,6828,NA,NA,NA,NA,NA,NA,NA,NA,1432.46,13985.1,NA,NA,NA,NA,1504.9,NA
3934,43261,"Biopsy of gallbladder, pancreatic, liver, and bile ducts using an endoscope",CPT/HCPCS,6767.48,6767.48,2845,13704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670,NA,NA,NA,NA,NA,NA,NA,NA,NA,6694.47,NA,4356,NA,NA,NA,NA
3934,43262,Incision of pancreatic outlet muscle using an endoscope,CPT/HCPCS,9236.62,9236.62,3796.83,17487,NA,3392.11,NA,5197.85,NA,NA,3631.94,NA,NA,NA,NA,8439,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001.34,NA,NA,NA,1998,NA,NA
3934,43264,Removal of stone from bile or pancreatic duct using an endoscope,CPT/HCPCS,7371.94,7371.94,396.8,25666,NA,3633.39,3633.39,4800.7,NA,NA,2952.12,NA,3706.06,NA,NA,9363.2,1643.83,NA,NA,NA,NA,NA,NA,NA,1572.66,6900.64,NA,2178,NA,3996,1643.83,3684.36
3934,43265,Destruction of stone in bile or pancreatic duct using an endoscope,CPT/HCPCS,18784.45,18784.45,4869.67,23434.5,5248.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4869.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,23133,NA,NA,NA,NA,NA,NA
3934,43266,"Placement of stent in esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,11062.91,11062.91,2020.07,19606,4437,NA,NA,NA,NA,NA,1240.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10901.09,NA,NA,NA,NA,NA,NA
3934,43270,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope",CPT/HCPCS,6114.29,6114.29,1645.01,12348,NA,4415.5,1781.33,NA,NA,NA,1940.86,NA,NA,5041,NA,6725.48,1099.01,NA,NA,NA,NA,NA,NA,NA,NA,6432.62,NA,2178,NA,3996,NA,NA
3934,43274,Placement of stent pancreatic or bile duct using an endoscope,CPT/HCPCS,10125.24,10125.24,1391.19,24356,4287,5791.98,5791.98,4626.25,NA,NA,1759.56,NA,NA,NA,NA,4487.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,10052.07,NA,NA,NA,5791.98,1643.83,5791.98
3934,43275,Removal of foreign body or stent from pancreatic or bile duct using an endoscope,CPT/HCPCS,4887.79,4887.79,816.4,15314,4437,4544,NA,2400.35,NA,NA,8781.52,NA,3706.06,NA,3735.33,6027.5,1504.9,NA,NA,NA,NA,NA,NA,NA,NA,4595.85,NA,4356,NA,1998,1504.9,NA
3934,43276,Replacement of stent pancreatic or bile duct using an endoscope,CPT/HCPCS,8122.66,8122.66,487.72,16726.4,4287,5791.98,NA,NA,NA,NA,NA,NA,NA,NA,5888.1,3191.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7389.79,NA,NA,NA,NA,NA,5791.98
3934,43277,Balloon dilation of pancreatic or bile duct using an endoscope,CPT/HCPCS,11248.69,11248.69,4956,16829.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11556.25,NA,NA,NA,NA,NA,NA
3934,43278,"Destruction of mass on gallbladder, pancreatic, liver, and bile ducts using an endoscope",CPT/HCPCS,8691.56,8691.56,4929,9605.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4660.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,7267.1,NA,NA,NA,NA,NA,NA
3934,43279,Repair of muscle to lower esophagus and stomach using an endoscope,CPT/HCPCS,14052.34,14052.34,9012,9558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9012,NA,NA,NA,NA
3934,43280,Repair of muscle at esophagus and stomach using an endoscope,CPT/HCPCS,10845.21,10845.21,9783.08,15271.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12549.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9783.08,NA,NA,NA,NA,NA,NA
